# ----------------------------------------
# Toate datele site-ului
# Pages
# 20140311-20140410
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/doku.php?id=success_quotations&do=edit&rev=0,4,1,00:01:52,0,0.00%,0.00%,$0.00
/doku.php?id=survival_tips_using_technology,4,3,00:00:07,1,100.00%,25.00%,$0.00
/doku.php?id=surviving_hints_using_technologty,4,1,00:00:25,0,0.00%,0.00%,$0.00
/doku.php?id=swedish_midsummer_described_by_a_swedish_citizen,4,4,00:09:09,3,100.00%,75.00%,$0.00
/doku.php?id=sweeney_todd:the_demon_barber_of_fleet_street,4,4,00:00:30,3,100.00%,75.00%,$0.00
/doku.php?id=sydney_australia,4,4,00:00:02,1,100.00%,25.00%,$0.00
/doku.php?id=symptoms_of_sinus_pain,4,4,00:00:15,2,100.00%,50.00%,$0.00
/doku.php?id=talk:category:theology,4,4,00:00:13,0,0.00%,75.00%,$0.00
/doku.php?id=talk:conditional_forgiveness&do=backlink,4,4,00:00:12,0,0.00%,50.00%,$0.00
/doku.php?id=talk:earn_devcoins_by_writing&do=revisions,4,3,00:00:06,1,100.00%,50.00%,$0.00
/doku.php?id=talk:eschatalogy_history_early_church&do=login,4,4,00:00:24,0,0.00%,75.00%,$0.00
/doku.php?id=talk:free_agency_and_ethics&do=edit&rev=0,4,4,00:00:13,0,0.00%,25.00%,$0.00
/doku.php?id=talk:free_agency_and_ethics&do=login,4,4,00:00:00,0,0.00%,100.00%,$0.00
/doku.php?id=talk:how_can_devcoin_be_improved,4,1,00:00:14,0,0.00%,0.00%,$0.00
/doku.php?id=talk:is_it_time_to_change_the_sabbath_back_to_saturday,4,3,00:00:06,0,0.00%,0.00%,$0.00
/doku.php?id=talk:life_of_god_in_the_soul_of_man&do=edit&rev=0,4,4,00:00:17,0,0.00%,50.00%,$0.00
/doku.php?id=talk:life_of_god_in_the_soul_of_man&do=login,4,4,00:00:14,0,0.00%,50.00%,$0.00
/doku.php?id=talk:life_of_god_in_the_soul_of_man&rev=0,4,4,00:00:00,0,0.00%,100.00%,$0.00
/doku.php?id=talk:life_of_god_in_the_soul_of_man&rev=0&mddo=print,4,4,00:00:00,0,0.00%,100.00%,$0.00
/doku.php?id=talk:my_bill_of_rights_protest&do=edit&rev=0,4,4,00:00:04,0,0.00%,75.00%,$0.00
/doku.php?id=talk:my_bill_of_rights_protest&rev=0,4,4,00:00:05,0,0.00%,50.00%,$0.00
/doku.php?id=talk:my_bill_of_rights_protest&rev=0&mddo=cite,4,4,00:00:03,0,0.00%,75.00%,$0.00
/doku.php?id=talk:physiological_effects_of_electricity,4,1,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?id=talk:signs_that_auroracoin_and_spaincoin_are_speculative_creations_with_speculative_intentions,4,3,00:00:03,0,0.00%,25.00%,$0.00
/doku.php?id=talk:teletech,4,3,00:00:05,1,0.00%,0.00%,$0.00
/doku.php?id=talk:what_are_the_latest_dental_procedures_in_dentistry,4,3,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=talk:wiki:user:eeharris,4,4,00:00:12,0,0.00%,75.00%,$0.00
/doku.php?id=talk:wiki:user:foreroz,4,3,00:00:04,0,0.00%,25.00%,$0.00
/doku.php?id=talk:wiki:user:gaml2240&do=edit&rev=1395345320,4,2,00:00:21,0,0.00%,0.00%,$0.00
/doku.php?id=talk:wiki:user:ikstarr,4,3,00:00:32,0,0.00%,25.00%,$0.00
/doku.php?id=talk:wiki:user:sedgwyck,4,4,00:00:37,1,0.00%,0.00%,$0.00
/doku.php?id=teach_your_child_to_believe_in_himself,4,2,00:00:05,0,0.00%,0.00%,$0.00
/doku.php?id=technical_analysis_and_its_uses_in_determining_present_and_future_financial_value&do=edit&rev=0,4,1,00:01:11,0,0.00%,0.00%,$0.00
/doku.php?id=teenage_girl_bedroom_decoration,4,3,00:02:05,0,0.00%,0.00%,$0.00
/doku.php?id=ten_advice_for_good_housekeeping&do=edit&rev=0,4,1,00:00:15,0,0.00%,0.00%,$0.00
/doku.php?id=ten_best_cheese_on_toast_recipes_ever,4,3,00:01:15,1,100.00%,25.00%,$0.00
/doku.php?id=ten_reading_tips,4,2,00:00:10,0,0.00%,0.00%,$0.00
/doku.php?id=tess_of_the_d_urberviles,4,2,00:09:55,2,0.00%,50.00%,$0.00
/doku.php?id=the_age_old_battle_to_stay_in_shape,4,2,00:00:19,0,0.00%,0.00%,$0.00
/doku.php?id=the_bait_by_kendido,4,4,00:00:39,0,0.00%,0.00%,$0.00
/doku.php?id=the_christian_religion,4,4,00:00:12,0,0.00%,50.00%,$0.00
/doku.php?id=the_closing_of_the_round_intensity,4,4,00:03:33,0,0.00%,0.00%,$0.00
/doku.php?id=the_cold_equations:start,4,3,00:00:30,1,100.00%,25.00%,$0.00
/doku.php?id=the_death_of_music,4,2,00:00:21,0,0.00%,0.00%,$0.00
/doku.php?id=the_dickie_august_story_chapter_11_-_the_secret_is_out&do=login,4,2,00:00:10,1,0.00%,0.00%,$0.00
/doku.php?id=the_dickie_august_story_chapter_4_3_conditions,4,3,00:00:05,0,0.00%,25.00%,$0.00
/doku.php?id=the_end_is_here,4,3,00:01:08,0,0.00%,0.00%,$0.00
/doku.php?id=the_enigma_of_mike,4,2,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?id=the_forsaken_soul_1,4,3,00:00:42,0,0.00%,0.00%,$0.00
/doku.php?id=the_good_and_bad_of_muscle_supplements,4,4,00:00:03,3,100.00%,75.00%,$0.00
/doku.php?id=the_hazards_of_eating_pork,4,2,00:00:43,0,0.00%,0.00%,$0.00
/doku.php?id=the_history_of_chocolate,4,4,00:00:00,4,100.00%,100.00%,$0.00
/doku.php?id=the_horse_drawn_artillery,4,3,00:00:05,0,0.00%,25.00%,$0.00
/doku.php?id=the_joy_of_being_open,4,2,00:00:26,0,0.00%,0.00%,$0.00
/doku.php?id=the_legend_of_tennessee_moltisanti_s01e08_the_sopranos,4,2,00:00:02,1,100.00%,25.00%,$0.00
/doku.php?id=the_making_of_a_good_date,4,2,00:00:19,0,0.00%,0.00%,$0.00
/doku.php?id=the_next_next,4,4,00:01:19,1,100.00%,25.00%,$0.00
/doku.php?id=the_power_of_graciousness,4,2,00:07:28,0,0.00%,0.00%,$0.00
/doku.php?id=the_power_of_hypnosis,4,2,00:01:38,0,0.00%,0.00%,$0.00
/doku.php?id=the_role_of_slo_in_streptococcus_pyogenes_infections,4,4,00:00:00,4,100.00%,100.00%,$0.00
/doku.php?id=the_secret_of_magick_faith_vs_belief&do=edit&rev=0,4,2,00:00:23,1,0.00%,0.00%,$0.00
/doku.php?id=the_sopranos_episodes,4,2,00:00:08,1,0.00%,0.00%,$0.00
/doku.php?id=the_spirit_of_the_antichrist,4,2,00:00:47,0,0.00%,0.00%,$0.00
/doku.php?id=the_struggle_to_lose_weight&do=edit&rev=1394982429,4,1,00:00:31,0,0.00%,0.00%,$0.00
/doku.php?id=the_surprise_disney_vacation,4,1,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=the_two_faces_of_weather,4,3,00:00:36,0,0.00%,25.00%,$0.00
/doku.php?id=those_impulsive_and_not_so_wise_decisions,4,3,00:09:54,1,0.00%,25.00%,$0.00
/doku.php?id=thoughts_on_day_old_baby_rats,4,2,00:00:03,1,100.00%,25.00%,$0.00
/doku.php?id=three_reasons_millenials_aren_t_getting_hired,4,2,00:00:06,0,0.00%,0.00%,$0.00
/doku.php?id=tips_for_learning_a_foreign_language&do=edit&rev=0,4,1,00:01:03,0,0.00%,0.00%,$0.00
/doku.php?id=tomato_seeds,4,2,00:00:26,0,0.00%,0.00%,$0.00
/doku.php?id=treatment_for_obesity&do=login,4,1,00:06:47,0,0.00%,0.00%,$0.00
/doku.php?id=trouble_in_terrorist_town,4,4,00:02:51,3,33.33%,50.00%,$0.00
/doku.php?id=ukrainian_christmas_traditions,4,3,00:00:23,3,66.67%,75.00%,$0.00
/doku.php?id=ultra_hdtv,4,4,00:00:45,2,100.00%,50.00%,$0.00
/doku.php?id=ultra_hot,4,2,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?id=undermining_the_legitimacy_of_psychological_science&do=edit&rev=1396514756,4,4,00:00:25,1,0.00%,0.00%,$0.00
/doku.php?id=walking_to_fitness,4,2,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?id=water_pollution&do=edit&rev=0,4,1,00:02:31,0,0.00%,0.00%,$0.00
/doku.php?id=what_goes_around_comes_around,4,3,00:00:05,0,0.00%,25.00%,$0.00
/doku.php?id=what_we_eat_affects_the_way_we_act,4,2,00:00:05,0,0.00%,25.00%,$0.00
/doku.php?id=when_devcoin_gets_dropped,4,3,00:01:41,0,0.00%,0.00%,$0.00
/doku.php?id=why_do_so_many_otherwise_intelligent_people_shut_down_their_brains_when_it_comes_to_911&do=edit&rev=1396613490,4,2,00:04:08,0,0.00%,0.00%,$0.00
/doku.php?id=why_financial_management_is_crucial_for_business_success,4,3,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=why_i_write_and_days_of_future_past&do=edit&rev=1396355921,4,2,00:01:27,0,0.00%,25.00%,$0.00
/doku.php?id=why_i_write_and_days_of_future_past&do=edit&rev=1396706670,4,1,00:05:56,0,0.00%,0.00%,$0.00
/doku.php?id=why_i_write_and_days_of_future_past&do=edit&rev=1396709777,4,1,00:01:00,0,0.00%,0.00%,$0.00
/doku.php?id=why_i_write_and_the_days_of_future_past&do=edit&rev=1396022340,4,2,00:02:13,1,0.00%,25.00%,$0.00
/doku.php?id=why_somalia_is_a_failed_state_and_nigeria_is_not,4,4,00:00:00,3,100.00%,100.00%,$0.00
/doku.php?id=wiki:syntax&s[=,4,4,00:00:40,1,0.00%,25.00%,$0.00
/doku.php?id=wiki:user:alexandriafini&do=edit&rev=0,4,1,00:04:14,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:alexandriafini&do=edit&rev=1396135039,4,2,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:allenice&do=edit&rev=0,4,1,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:alpha511,4,3,00:02:43,2,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:altonk,4,1,00:03:12,0,0.00%,25.00%,$0.00
/doku.php?id=wiki:user:chamelion&do=edit&rev=1395677505,4,1,00:00:13,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:Cryptaur,4,2,00:00:11,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:cryptoaddicto,4,4,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:darrenr,4,4,00:06:32,4,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:eeharris&do=login,4,4,00:00:30,0,0.00%,75.00%,$0.00
/doku.php?id=wiki:user:eeharris&rev=1393355087,4,4,00:00:12,0,0.00%,50.00%,$0.00
/doku.php?id=wiki:user:emfox,4,1,00:00:42,0,0.00%,25.00%,$0.00
/doku.php?id=wiki:user:gaml2240&do=edit&rev=0,4,1,00:01:03,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:giftculturewriting,4,3,00:00:27,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:Grasssusan,4,3,00:00:15,2,50.00%,25.00%,$0.00
/doku.php?id=wiki:user:grasssusan&do=login,4,4,00:00:05,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:hellscabane&do=edit&rev=1397167832,4,1,00:00:19,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:Iluveunc,4,4,00:00:21,2,50.00%,25.00%,$0.00
/doku.php?id=wiki:user:jdean1,4,2,00:01:26,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:kendido&do=revisions,4,3,00:00:17,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:kickaha4,4,1,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:kochmann799,4,1,00:01:53,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:lawyer,4,1,00:00:15,0,0.00%,25.00%,$0.00
/doku.php?id=wiki:user:masscash&do=edit&rev=1394654186,4,1,00:00:28,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:maximilian_wilhelm,4,1,00:00:15,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:metallicsoul92,4,2,00:00:23,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:metazilla,4,1,00:00:28,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:millipede,4,4,00:01:03,2,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:Mmenninger,4,3,00:06:52,1,0.00%,25.00%,$0.00
/doku.php?id=wiki:user:moxy_jane,4,1,00:00:14,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:nafindix&do=edit&rev=1393843596,4,2,00:00:25,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:nafindix&do=edit&rev=1396545028,4,2,00:00:55,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:netbin&do=revisions,4,4,00:17:19,1,0.00%,75.00%,$0.00
/doku.php?id=wiki:user:nik1ab,4,2,00:00:29,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:not_my_friend_--_a_poem&do=edit&rev=0,4,1,00:00:46,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:odolvlobo,4,1,00:00:02,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:pb321go&do=revisions,4,3,00:00:06,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:pepegom&do=revisions,4,2,00:00:18,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:Physicalartcoin,4,1,00:00:15,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:redfalken&do=admin,4,1,00:00:16,1,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:redfalken&do=edit&rev=0,4,2,00:00:32,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:redfalken&do=profile,4,3,00:00:20,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:redmist,4,3,00:00:16,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:rich2014&do=edit&rev=1395518080,4,2,00:00:39,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:rich2014&do=edit&rev=1395600361,4,2,00:00:16,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:rich2014&do=edit&rev=1395760254,4,2,00:00:24,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:rich2014&do=edit&rev=1396119894,4,2,00:00:15,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:rich2014&do=edit&rev=1396215530,4,2,00:00:16,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:sedgwyck&do=revisions,4,4,00:03:38,0,0.00%,50.00%,$0.00
/doku.php?id=wiki:user:stealtheh,4,2,00:00:05,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:tayfun73&do=backlink,4,3,00:00:06,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:tayfun73&do=edit&rev=1392714758,4,2,00:01:10,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:tayfun73&do=edit&rev=1395138053,4,2,00:01:50,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:tayfun73&do=edit&rev=1395221099,4,2,00:00:37,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:teknomen&do=revisions,4,4,00:00:08,0,0.00%,25.00%,$0.00
/doku.php?id=wiki:user:theuntitled&do=revisions,4,2,00:00:09,0,0.00%,25.00%,$0.00
/doku.php?id=wiki:user:thirdrenaissance&do=revisions,4,2,00:02:20,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:tosku,4,3,00:00:08,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:unthinkingbit&do=edit&rev=1391826673,4,1,00:00:28,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:unthinkingbit&do=login,4,3,00:00:06,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:whoisthelorax&do=revisions,4,2,00:00:07,0,0.00%,25.00%,$0.00
/doku.php?id=wiki:user:wiser&do=revisions,4,2,00:00:16,0,0.00%,25.00%,$0.00
/doku.php?id=wikihouse&do=edit&rev=0,4,1,00:01:05,0,0.00%,0.00%,$0.00
/doku.php?id=will_working_from_home_work_for_me,4,2,00:00:22,0,0.00%,25.00%,$0.00
/doku.php?id=wind_farms&do=edit&rev=0,4,1,00:03:24,0,0.00%,0.00%,$0.00
/doku.php?id=window_into_palestinian_israeli_conflict,4,1,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?id=withholding_forgiveness&do=revisions,4,3,00:02:01,0,0.00%,0.00%,$0.00
/doku.php?id=wjec_computing_alevel,4,4,00:00:29,3,100.00%,75.00%,$0.00
/doku.php?id=wolong_moves_a_market,4,4,00:08:35,2,0.00%,25.00%,$0.00
/doku.php?id=wood_burning_stoves&do=edit&rev=0,4,1,00:01:15,0,0.00%,0.00%,$0.00
/doku.php?id=word_from_the_dead,4,2,00:00:02,0,0.00%,25.00%,$0.00
/doku.php?id=writing_is_writing_right&do=edit&rev=1396578104,4,3,00:00:13,0,0.00%,0.00%,$0.00
/doku.php?id=you_da_person,4,4,00:00:52,2,100.00%,75.00%,$0.00
/archive/shitcoins.htm,3,1,00:08:06,1,0.00%,33.33%,$0.00
/doku.php?do=recent&id=start&show_changes=both&first[400]=less+recent+>>,3,2,00:00:33,0,0.00%,0.00%,$0.00
"/doku.php?do=search&id=""Advice+of+a+House+Husband""&fulltext=Search",3,3,00:02:53,0,0.00%,33.33%,$0.00
"/doku.php?do=search&id=""Avoid+Asthma+Attacks""&fulltext=Search",3,1,00:00:10,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=admin&fulltext=Search,3,3,00:00:23,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=altcoin+clone&fulltext=Search,3,1,00:00:05,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=bitcoin&fulltext=Search,3,2,00:00:12,0,0.00%,33.33%,$0.00
/doku.php?do=search&id=blood+type&fulltext=Search,3,3,00:00:14,0,0.00%,33.33%,$0.00
/doku.php?do=search&id=bounties&fulltext=Search,3,3,00:00:05,1,0.00%,0.00%,$0.00
/doku.php?do=search&id=bounty&fulltext=Search,3,3,00:00:03,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=countdown&fulltext=Search,3,2,00:00:16,2,0.00%,0.00%,$0.00
/doku.php?do=search&id=devcoin&fulltext=Search,3,2,00:00:20,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=devtome+ratings&fulltext=Search,3,1,00:00:19,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=Ember+(song)&fulltext=Search,3,2,00:00:23,0,0.00%,33.33%,$0.00
/doku.php?do=search&id=faucet&fulltext=Search,3,3,00:00:21,0,0.00%,33.33%,$0.00
/doku.php?do=search&id=grand+theft+auto&fulltext=Search,3,1,00:00:53,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=How+To&fulltext=Search,3,1,00:00:06,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=how+to+post+pictures&fulltext=Search,3,2,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=melodie&fulltext=Search,3,1,00:00:34,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=mmenninger&fulltext=Search,3,3,00:00:05,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=mrelite&fulltext=Search,3,2,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=Neutiquam+erro+chapter+9&fulltext=Search,3,1,00:00:16,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=novacadian&fulltext=Search,3,3,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=page+views&fulltext=Search,3,2,00:00:13,1,0.00%,0.00%,$0.00
/doku.php?do=search&id=paper&fulltext=Search,3,2,00:00:10,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=payout+of+the+round&fulltext=Search,3,3,00:00:09,1,0.00%,0.00%,$0.00
/doku.php?do=search&id=permaculture&fulltext=Search,3,1,00:00:21,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=recipes&fulltext=Search,3,1,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=redfalken&fulltext=Search,3,3,00:01:16,0,0.00%,33.33%,$0.00
/doku.php?do=search&id=rounds+calendar&fulltext=Search,3,2,00:00:10,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=sabbath&fulltext=Search,3,2,00:00:06,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=scrypt+altcoin+cloning+guide&fulltext=Search,3,2,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=scrypt+cloning&fulltext=Search,3,2,00:00:03,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=team+fortress+2&fulltext=Search,3,2,00:00:39,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=whoisthelorax&fulltext=Search,3,2,00:00:48,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=wiser&fulltext=Search,3,2,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=xeriandros&fulltext=Search,3,2,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=',3,3,00:02:44,0,0.00%,33.33%,$0.00
/doku.php?id=10_awesome_tips_to_gaining_muscle,3,3,00:00:06,1,100.00%,66.67%,$0.00
/doku.php?id=10_easy_steps_to_become_a_monk,3,3,00:01:02,1,100.00%,66.67%,$0.00
/doku.php?id=10_things_i_have_learned_from_bugs_bunny,3,3,00:02:14,1,100.00%,33.33%,$0.00
/doku.php?id=11_unusual_places_you_should_visit&do=login,3,1,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=12_year_a_slave_review,3,3,00:01:14,1,100.00%,33.33%,$0.00
/doku.php?id=1992,3,3,00:00:14,0,0.00%,0.00%,$0.00
/doku.php?id=2_of_the_best_kettlebell_exercises_for_beginners&do=edit&rev=0,3,1,00:03:13,0,0.00%,0.00%,$0.00
/doku.php?id=3_kettlebell_shoulder_exercises,3,2,00:00:14,0,0.00%,0.00%,$0.00
/doku.php?id=3_month_chart_dvc_btc,3,2,00:00:14,0,0.00%,0.00%,$0.00
/doku.php?id=46_long_s01e02_the_sopranos,3,1,00:00:03,0,0.00%,0.00%,$0.00
/doku.php?id=5_reasons_your_website_should_be_your_primary_focus,3,2,00:01:20,0,0.00%,33.33%,$0.00
/doku.php?id=5_tips_to_get_a_job_on_craigslist&do=edit&rev=1396110128,3,1,00:02:49,0,0.00%,0.00%,$0.00
/doku.php?id=a_christmas_carol,3,1,00:00:10,1,0.00%,0.00%,$0.00
/doku.php?id=a_close_shave_rick_harrison_and_the_art_of_the_safety_razor,3,3,00:00:00,3,100.00%,100.00%,$0.00
/doku.php?id=a_failure_to_integrate_barriers_to_quality_primary_education_for_rural_children_in_the_narayankhed_subdivision_of_the_medak_district_in_andhra_pradesh_india&s[]=india,3,2,00:03:00,1,0.00%,0.00%,$0.00
/doku.php?id=a_good_feeling,3,3,00:08:50,1,0.00%,0.00%,$0.00
/doku.php?id=a_guide_to_etiquette_in_latin_america,3,1,00:00:57,0,0.00%,0.00%,$0.00
/doku.php?id=a_history_of_south_africa,3,3,00:00:00,0,0.00%,100.00%,$0.00
/doku.php?id=a_husband_is_not_enough_for_the_missus&do=revisions,3,2,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?id=a_marine_is_catching_a_ride_home_from_the_army,3,3,00:00:07,1,100.00%,33.33%,$0.00
/doku.php?id=a_naive_in_the_wilderness,3,3,00:03:19,0,0.00%,0.00%,$0.00
/doku.php?id=a_very_short_beta_test,3,3,00:01:53,1,0.00%,0.00%,$0.00
/doku.php?id=aboltfromtheblue&do=edit&rev=0,3,1,00:00:16,0,0.00%,0.00%,$0.00
/doku.php?id=abundance_and_suffering,3,3,00:00:12,0,0.00%,33.33%,$0.00
/doku.php?id=ac_dc_that_was_the_question,3,3,00:00:54,1,0.00%,33.33%,$0.00
/doku.php?id=ac_or_dc_that_was_the_question&do=edit&rev=1394531497,3,1,00:06:33,0,0.00%,0.00%,$0.00
/doku.php?id=ac_or_dc_that_was_the_question&do=edit&rev=1394538099,3,1,00:09:43,0,0.00%,0.00%,$0.00
/doku.php?id=academics_at_athletic_institutions,3,2,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?id=ad,3,3,00:00:04,2,100.00%,66.67%,$0.00
/doku.php?id=addiction_poem,3,2,00:00:24,0,0.00%,0.00%,$0.00
/doku.php?id=admintest,3,2,00:00:10,0,0.00%,0.00%,$0.00
/doku.php?id=adolf_hitler,3,3,00:01:01,3,66.67%,66.67%,$0.00
/doku.php?id=adventures_of_yazir_and_paco,3,3,00:00:06,1,100.00%,33.33%,$0.00
/doku.php?id=agile_software_development,3,2,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?id=alexander_the_great_an_introduction,3,3,00:01:45,0,0.00%,33.33%,$0.00
/doku.php?id=all_about_bitcoin_part_2&do=edit&rev=0,3,1,00:04:16,0,0.00%,0.00%,$0.00
/doku.php?id=all_about_umbrella_insurance_policies,3,3,00:00:14,0,0.00%,33.33%,$0.00
/doku.php?id=alleged_reincarnations_of_jesus,3,2,00:00:38,1,0.00%,33.33%,$0.00
/doku.php?id=amanita_muscaria&do=revisions,3,2,00:00:18,0,0.00%,0.00%,$0.00
/doku.php?id=amnesia,3,2,00:00:23,0,0.00%,33.33%,$0.00
/doku.php?id=an_indifferent_god_part_1&do=edit&rev=1384191985,3,2,00:01:02,0,0.00%,0.00%,$0.00
/doku.php?id=an_inside_look,3,3,00:00:38,0,0.00%,0.00%,$0.00
/doku.php?id=an_overview_on_penny_stock_trading_and_how_it_is_beneficial&do=edit&rev=0,3,1,00:01:05,0,0.00%,0.00%,$0.00
/doku.php?id=anarchism,3,3,00:00:00,3,100.00%,100.00%,$0.00
/doku.php?id=and_we_ran_-_throwing_the_bowling_ball_down_the_street_and_in_to_traffic,3,2,00:00:41,1,0.00%,33.33%,$0.00
/doku.php?id=angelas_song,3,2,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=animal_dreams_releasing_the_past&do=revisions,3,1,00:00:05,0,0.00%,0.00%,$0.00
/doku.php?id=anivia_middle_guide,3,2,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?id=annie_middle_guide&rev=1391638446&do=diff,3,1,00:00:19,0,0.00%,0.00%,$0.00
/doku.php?id=announcing_the_dvc_essay_contest,3,3,00:00:00,3,100.00%,100.00%,$0.00
/doku.php?id=anthropological_epistemology_and_durkheim,3,3,00:00:00,3,100.00%,100.00%,$0.00
/doku.php?id=aphrodite_coin&do=edit&rev=1395950218,3,1,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?id=apple_magic_trackpad,3,2,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?id=appropriate_technology,3,3,00:00:36,0,0.00%,33.33%,$0.00
/doku.php?id=aquaponics&do=edit&rev=1395698937,3,1,00:00:36,0,0.00%,0.00%,$0.00
/doku.php?id=aquaponics&do=revisions,3,2,00:00:59,0,0.00%,0.00%,$0.00
/doku.php?id=are_psychedelics_part_of_the_illuminati_agenda,3,2,00:00:00,0,0.00%,0.00%,$0.00
/doku.php?id=asgard_stargate,3,1,00:00:02,0,0.00%,0.00%,$0.00
/doku.php?id=avocado_french_fries&do=revisions,3,2,00:00:10,0,0.00%,33.33%,$0.00
/doku.php?id=avoid_asthma_attacks,3,3,00:01:14,1,0.00%,0.00%,$0.00
/doku.php?id=axle_chronicles_episode1,3,2,00:00:26,0,0.00%,0.00%,$0.00
/doku.php?id=ayurvedic_medicine,3,3,00:00:24,0,0.00%,66.67%,$0.00
